49.4765         49,4765
50.2005         50,2005
51.9739         51,9739
51.7801         51,7801
49.3631         49,3631
50.7317         50,7317
49.4908         49,4908
48.2158         48,2158
51.4779         51,4779
49.2243         49,2243
51.3943         51,3943
49.5018         49,5018
49.9376         49,9376
51.8000         51,8000
50.5298         50,5298
51.4006         51,4006
50.9471         50,9471
49.2819         49,2819
51.4799         51,4799
49.2469         49,2469
48.2198         48,2198
51.0637         51,0637
51.7886         51,7886
50.5198         50,5198
49.0334         49,0334
49.8068         49,8068
49.5075         49,5075
50.3783         50,3783
48.4830         48,4830
49.5187         49,5187
48.1678         48,1678
49.9661         49,9661
51.9575         51,9575
48.7552         48,7552
49.2671         49,2671
50.2437         50,2437
50.5278         50,5278
49.8405         49,8405
51.0150         51,0150
50.2161         50,2161
51.0441         51,0441
49.4091         49,4091
50.7031         50,7031
48.7422         48,7422
50.7983         50,7983
50.2191         50,2191
50.9792         50,9792
49.0586         49,0586
49.8753         49,8753
51.0182         51,0182
49.4607         49,4607
50.6822         50,6822
51.2684         51,2684
50.2021         50,2021
50.7693         50,7693
48.9753         48,9753
50.4045         50,4045
50.7173         50,7173
47.8407         47,8407
51.5877         51,5877
50.3836         50,3836
50.7921         50,7921
50.5316         50,5316
51.4292         51,4292
50.3936         50,3936
48.5008         48,5008
50.1273         50,1273
50.6137         50,6137
50.4539         50,4539
50.1343         50,1343
50.7480         50,7480
49.4367         49,4367
51.1984         51,1984
49.2040         49,2040
50.3322         50,3322
50.6130         50,6130
49.5160         49,5160
49.8564         49,8564
51.2095         51,2095
52.0845         52,0845
50.7354         50,7354
50.2399         50,2399
50.2045         50,2045
49.5468         49,5468
49.8617         49,8617
49.0690         49,0690
50.8434         50,8434
49.1572         49,1572
49.5553         49,5553
50.4884         50,4884
51.1534         51,1534
49.1540         49,1540
49.6279         49,6279
49.3686         49,3686
50.6024         50,6024
48.2528         48,2528
49.7931         49,7931
49.2628         49,2628
48.8984         48,8984
52.2161         52,2161
49.5097         49,5097
49.9640         49,9640
49.8587         49,8587
50.6317         50,6317
50.6867         50,6867
49.1802         49,1802
48.8029         48,8029
47.9549         47,9549
49.7875         49,7875
50.9214         50,9214
49.9547         49,9547
47.0581         47,0581
49.1424         49,1424
48.4062         48,4062
51.3891         51,3891
49.1158         49,1158
48.4192         48,4192
50.9122         50,9122
50.5830         50,5830
50.8712         50,8712
52.4681         52,4681
49.7463         49,7463
48.6026         48,6026
49.8501         49,8501
51.5460         51,5460
48.4440         48,4440
48.3626         48,3626
50.1017         50,1017
51.3498         51,3498
50.5776         50,5776
51.2587         51,2587
50.4130         50,4130
50.4791         50,4791
50.1862         50,1862
50.3965         50,3965
49.0958         49,0958
50.6225         50,6225
49.2967         49,2967
52.6544         52,6544
48.4108         48,4108
51.6915         51,6915
49.4950         49,4950
50.3629         50,3629
48.8266         48,8266
49.0557         49,0557
49.6104         49,6104
48.5291         48,5291
49.8076         49,8076
49.5373         49,5373
48.5535         48,5535
49.4315         49,4315
51.6964         51,6964
49.3317         49,3317
50.4874         50,4874
47.7800         47,7800
48.6744         48,6744
49.8615         49,8615
49.1384         49,1384
51.3161         51,3161
50.4248         50,4248
50.2889         50,2889
50.3087         50,3087
49.6176         49,6176
49.4115         49,4115
49.7137         49,7137
48.0514         48,0514
48.6856         48,6856
49.7692         49,7692
49.4705         49,4705
51.1478         51,1478
48.3216         48,3216
49.2643         49,2643
50.8549         50,8549
48.8665         48,8665
50.2337         50,2337
51.1672         51,1672
50.6568         50,6568
50.3577         50,3577
48.6057         48,6057
50.3495         50,3495
50.6725         50,6725
49.6318         49,6318
52.4172         52,4172
49.8244         49,8244
51.2103         51,2103
49.2315         49,2315
49.5409         49,5409
49.7836         49,7836
48.6973         48,6973
50.4909         50,4909
49.9545         49,9545
50.0639         50,0639
49.9252         49,9252
48.9377         48,9377
50.6257         50,6257
49.5469         49,5469
48.4640         48,4640
52.0313         52,0313
49.7597         49,7597
51.6035         51,6035
48.9220         48,9220
48.4008         48,4008
49.6148         49,6148
49.2456         49,2456
47.5561         47,5561
49.2993         49,2993
49.4760         49,4760
48.5198         48,5198
49.9337         49,9337
51.0522         51,0522
50.9801         50,9801
52.0784         52,0784
50.8703         50,8703
50.6464         50,6464
51.0384         51,0384
51.1763         51,1763
48.9332         48,9332
49.4049         49,4049
51.3394         51,3394
48.9817         48,9817
51.5663         51,5663
50.2899         50,2899
50.4501         50,4501
51.0772         51,0772
47.6577         47,6577
51.5998         51,5998
47.5636         47,5636
49.2882         49,2882
49.6056         49,6056
49.7438         49,7438
52.2182         52,2182
49.6204         49,6204
50.4289         50,4289
50.0875         50,0875
51.0559         51,0559
51.0650         51,0650
48.0034         48,0034
51.0159         51,0159
48.4192         48,4192
51.2172         51,2172
49.5209         49,5209
49.3652         49,3652
50.2547         50,2547
49.2673         49,2673
48.0415         48,0415
50.2421         50,2421
49.5046         49,5046
48.4335         48,4335
50.7209         50,7209
49.8270         49,8270
49.8740         49,8740
48.9398         48,9398
50.0628         50,0628
47.5905         47,5905
48.9054         48,9054
51.8591         51,8591
50.0219         50,0219
50.8004         50,8004
50.7552         50,7552
48.7772         48,7772
51.1703         51,1703
49.3654         49,3654
49.9566         49,9566
50.3687         50,3687
52.5432         52,5432
48.0295         48,0295
52.1564         52,1564
50.6682         50,6682
50.4650         50,4650
